,ID,Tweet
2017-12-04 17:06:05,937729735337107456,everybodi readi resist fli visit uk donald trump plan februari news time amp sunday time
2017-12-04 17:06:05,937729734066270209,stake higher doubt donald trump know histori
2017-12-04 17:06:05,937729733474729985,specif disson trumpism advocaci discriminatori even cruel polici combin vehement
2017-12-04 17:06:05,937729732723929088,associ donald trump ruin life
2017-12-04 17:06:05,937729732577198080,wait hillari clinton goe prison
2017-12-04 17:06:04,937729731696488449,retweet think donald trump reput tatter respect fbi
2017-12-04 17:06:04,937729730626777088,thank donald trump desper need tax cut order 1 new work truck 2 open
2017-12-04 17:06:04,937729730337484805,presid power fire someon express view perform mean c
2017-12-04 17:06:04,937729728982679552,jeff bezo dreamer patti jenkin kim jong un colin kaepernick metoo movement robe mueller crow
2017-12-04 17:06:04,937729728932405249,take comfo fact univers donald trump final taken judg judi robocop
2017-12-04 17:06:04,937729728286425089,donald trump tell stori rosa park like david duke tell stori ann frank
2017-12-04 17:06:03,937729727757987840,republican roy moor fals accus republican donald trump handi rule thumb viualli actual predato
2017-12-04 17:06:02,937729723295260673,retweet believ donald j trump greatest presid lifetim
2017-12-04 17:06:02,937729721277788161,ignor one side balanc help
2017-12-04 17:06:01,937729719218397189,donald trump unequivoc 100 moral bankrupt baromet use make decis brui
2017-12-04 17:06:01,937729717662298112,tri amp fuck marri move like bitch get sta kiss
2017-12-04 17:06:00,937729715087052800,walk back endors pedophil line donald trump cross
2017-12-04 17:06:00,937729714818568192,donald trump need republican roy moor win alabama
2017-12-04 17:06:00,937729714386374656,donald trump unequivoc 100 moral bankrupt baromet use make decis brui
2017-12-04 17:06:00,937729713530814465,opinion piec appear billi bush write cours donald trump access hollywood tape ht
2017-12-04 17:06:00,937729713140887552,paul ryan fail explain differ donald trump roy moor
2017-12-04 17:06:00,937729711576371200,donald trump unequivoc 100 moral bankrupt baromet use make decis brui
2017-12-04 17:05:59,937729710322339840,one reput tatter donald j trump sayin
2017-12-04 17:05:59,937729710158745607,billi bush yes donald trump said via
2017-12-04 17:05:59,937729708736868353,republican roy moor fals accus republican donald trump handi rule thumb viualli actual predato
2017-12-04 17:05:59,937729708330045441,donald trump clear someon speak whether trump tweet officia
2017-12-04 17:05:59,937729707260473344,flashback exchang day via polit wire donald trump interview lesli stahl
2017-12-04 17:05:59,937729707100880896,donald trump unequivoc 100 moral bankrupt baromet use make decis brui
2017-12-04 17:05:58,937729706304114689,donald trump unequivoc 100 moral bankrupt baromet use make decis brui
2017-12-04 17:05:58,937729705884766208,peopl sick constant attack presid obama goi
2017-12-04 17:05:58,937729705570074624,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:58,937729703212929024,huge anti donald trump ralli plan down street amid repo uk visit februari
2017-12-04 17:05:58,937729703133306880,donald trump loud mouth run around threaten sue peopl say defend h
2017-12-04 17:05:57,937729702839676928,break billi bush releas offici photo donald trump grab pussi
2017-12-04 17:05:57,937729701656674305,regardless whether crass standup act true stori guy need stop treat behavior
2017-12-04 17:05:57,937729701312729088,arrog ignor claim wrong anyth trump legal team serv
2017-12-04 17:05:57,937729699035402240,huge protest plan uk trump plan trip februari 2018 even want citizen arrest incit
2017-12-04 17:05:56,937729695516278784,call defens
2017-12-04 17:05:55,937729694442471424,first tenth person say help wonder differ much better last year
2017-12-04 17:05:55,937729693779869696,robe mueller take donald trump
2017-12-04 17:05:55,937729692848750593,your gay want impeach donald trump realli love joe keeri
2017-12-04 17:05:55,937729692651663361,racist donald trump black femal see black guy white woman
2017-12-04 17:05:55,937729691548561410,presid power fire someon express view perform mean c
2017-12-04 17:05:55,937729690978136065,huge protest plan uk trump plan trip februari 2018 even want citizen arrest incit
